z	y	vel_z	vel_y	hr	hl	hr_dot	hl_dot	kr	kl	kr_dot	kl_dot	fr	fl
-0.09786495457640844	0.20373381888151892	-0.031947890627912964	0.7938284280666265	-0.7947961643576216	-0.7620581273633622	1.263026070434129	5.600438216176611	1.2626836629052995	1.403294820732273	-14.577757268589966	-1.09089026300677	0	0
-0.09152351170121231	0.22039588977365748	0.39087235461562764	0.859097137458646	-0.7971524118682405	-0.6357050912672797	0.3612895724702121	6.816299152854033	1.1722447714568913	1.2798316893956505	-4.669316563654724	-10.915114563790418	0	0
-0.08275237803017878	0.24005111782028485	0.3469549386225958	1.1689052422916455	-0.787894896106077	-0.6339911394908961	0.17902732783070413	-0.9429108844910993	1.0653558277403254	1.1913883423540037	-5.981409239564797	-3.7990485469827235	0	0
-0.07800182581990918	0.2644052814739524	0.19086865999711086	1.2075991928369545	-0.8000883323027317	-0.6663069169983631	0.022114413665700307	-1.4793806774961666	1.0328366537317066	1.1375755473051283	1.50343632357816	-2.3621510634943537	0	0
-0.07281962943017892	0.2864781013516877	0.18143596962248768	1.1235474026313403	-0.8000121608850161	-0.6843984548913644	0.003319726726240726	-1.0036148298367522	1.1545036790362495	1.0695437322232975	10.02334658864143	-3.0032824499639075	0	0
-0.07023963399321509	0.3091008463971879	0.3396452582098933	1.008467184188333	-0.7928423066674188	-0.707251522693924	6.468413860932082	-0.27648066098734025	1.4117092028220233	1.0104479629332799	-2.930620221288686	-4.869082833760682	0	0
-0.06681306695188167	0.33169028508026827	0.06963908861009356	1.2141574709292404	-0.7133454740378422	-0.7176132721323505	2.4287412238408237	-0.7447140991264811	1.400078993209025	0.9284362501974117	-0.01866547583164868	-3.941222065396377	0	0
-0.06742913159922752	0.357740301782939	-0.1193670701497935	1.3881839094145718	-0.6973050683980659	-0.7416908570005489	-0.602431276097712	-1.4533689574268636	1.4000018704087864	0.8603616713919964	-0.00011956132333490466	-3.025381143511919	0	0
-0.07194525424978507	0.387338292793322	-0.31719973823453446	1.558761280629209	-0.7407669204934351	-0.7759105753939544	-3.616647743134543	-1.8788081054065204	1.400001384183736	0.7929713880889073	-0.00015248248216792604	-3.257163901135805	0	0
-0.07696465332279165	0.4181645349139489	0.04120252156731707	1.4265758997795814	-0.799349103294487	-0.8004258725360316	0.8046377031055981	0.10586814764308934	1.3107735000602645	0.7338192478646999	-12.592645490905731	-4.876140254687081	0	0
-0.07770675436166584	0.4462616386672132	-0.08805234933208571	1.3664236765996793	-0.7887080590741702	-0.8000256765464151	-0.2326285334093333	0.006974977335987485	1.0122237066404836	0.6901956613838331	-15.077207232342577	-3.0233635861018158	0	0
-0.07632170193831526	0.47533778665316934	0.17251276513073396	1.5053969549289516	-0.7979597496639288	-0.8000431277948579	0.30837646375211697	0.011303081837225712	0.8596279829942475	0.6664321994000799	-6.915578483724157	2.7582656589860983	0	0
-0.07452792765239155	0.5055916226192623	-0.01420354047854812	1.516225845926424	-0.7821003457220534	-0.8000002860192685	0.9059338853979105	0.00013102306772401484	0.6208422318772477	0.8084363671227646	-15.348883176002454	11.052297296768915	0	0
-0.07842742021763724	0.536552979882592	-0.361722243983536	1.5811078966179684	-0.7912135067543451	-0.8001230833021875	-1.587051322302747	0.03101279717939525	0.3187985040693704	1.095237240672259	-15.236390689071591	15.162441197820744	0	0
-0.08660899544086527	0.5674786253865548	-0.3526002443886501	1.4469574865229873	-0.8004411453910034	-0.7841513724618636	0.046766577943710884	2.205557914032618	-0.008854872717861895	1.3117517635747626	1.7439668853717754	6.2034212835594	0	0
-0.0940109313939744	0.5962326849684312	-0.4214510601691011	1.5271752681562953	-0.7997318321578142	-0.7396996756728198	-1.1330303841203142	2.2820313518697604	-0.0020700961965660625	1.326720113994865	0.38209674204849564	-3.341511925781087	0	0
-0.10159146110410046	0.6271860429601628	-0.3656529202802891	1.5774013136232503	-0.800015948481561	-0.7741325267320462	0.003971212541789788	-4.3108232487222224	0.06964869374324234	1.2943840046340167	7.721967028360808	0.325716180483302	0	0
-0.0944762864725561	0.6526737095622207	0.6181395168249894	1.1985157721174045	-0.7871523322128064	-0.7917177302162823	-1.2044658711015979	0.5089042835656823	0.3084679588566459	1.2130078810241383	16.804549064273164	-6.635495558079722	0	0
-0.08145869191817902	0.6767459429909628	0.6793274370769979	1.2057608991783018	-0.8000633919806734	-0.7734700163042483	0.015597966021156175	1.3556305982276013	0.5821089017720196	1.0714602202533836	12.33769542507689	-8.121571718334144	0	0
-0.06882044145636226	0.7018149907502355	0.5807613011521418	1.3003185416247025	-0.8000455418200989	-0.7436098880389288	0.03299642835052661	1.6350413551426735	0.8776538907116986	0.8971882483958407	15.151167435296557	-9.672827972787456	0	0
-0.059220109306193855	0.728458488580396	0.34977486973355204	1.3669295861126796	-0.8000405580511245	-0.7048440772515523	0.05037976006447209	1.61678922401151	1.1826266632863502	0.6398430719628934	15.472496302566288	-14.80473823688738	0	0
-0.0541383978382225	0.7560107695177206	0.25941328853457274	1.3510088248557952	-0.7694154382428238	-0.6927397987639647	5.380267071688859	-0.2135543403320026	1.4027998092158	0.33750055402264145	-1.7780299555431172	-14.853175123293788	0	0
-0.053182278118506884	0.7843564318111544	-0.10927973208176635	1.4650889486828202	-0.706252599713264	-0.7191361261916995	1.693237597124595	-2.203736638245817	1.4000723900262635	0.12843583497110345	-0.018006553470456543	-5.419090302764028	0	0
-0.057237850613904996	0.8136523119242327	-0.29404036163271857	1.460915290518827	-0.699234302968029	-0.7307798261989884	-1.1132637225165904	-2.516519953967605	1.400396719173541	-0.004791918525832273	0.7412354459447963	0.8442290360845621	0	0
-0.06642345145299032	0.8445062811393875	-0.6057070901477145	1.619026749031736	-0.748828605516807	-0.7879471027154654	-3.75311244631967	-3.729054879402086	1.4000077354066018	-0.0025744259978344175	0.0018162552963234546	-0.5883902480879986	0	0
-0.07781666702269041	0.8746271044507328	-0.50939594607259	1.4032711869465495	-0.7979987511203985	-0.8001937243955535	0.5220212257443332	0.04655988649395705	1.2892233429116473	0.06587611988423792	-12.824779925477358	7.921950566468771	0	0
-0.08522377898256095	0.9031327915234162	0.42987046438250154	1.2896568917619569	-0.8013520783796659	-0.791471988418686	0.30042264852840733	1.4879155874278154	1.0726803642616654	0.3025716803722416	-5.388084098076272	14.587444784680887	0	0
-0.07783132938499619	0.9309655574386784	0.38112955095580575	1.363469760519953	-0.7954106643228567	-0.7990956481484623	0.6676660919514847	0.535737383017414	0.941949804510938	0.6529386727736828	-8.746312023360112	16.537457788245188	0	0
-0.07185566237023028	0.9598860466254786	0.2077094172845186	1.4696655193394779	-0.7758168081544126	-0.7999982679948259	1.398780463228499	0.021257591366537872	0.7247281464060729	0.9946081090995982	-14.861922673071948	16.972551209702885	0	0
-0.07112775405995322	0.9900871782670729	-0.13280539287791607	1.5519092989832826	-0.7719558814398404	-0.8000343119468241	-1.1159529112408915	0.008778028413764682	0.4229437971047618	1.3348112466089166	-14.768931676395928	16.91663673170742	0	0
-0.07338759446989862	1.020233047992271	-0.12756678757525294	1.4678178181737538	-0.8014246355572725	-0.7047103249342914	0.49972095660997357	6.150659995503166	0.11147923357227274	1.3432489916427182	-19.13681877393852	-7.243143271587679	0	0
-0.07488524801962737	1.047390976180385	0.02068922676388182	1.3480374952688858	-0.7861506808520398	-0.5901617752918122	0.9214309710100945	-2.5812292196414566	-0.002607484445637631	1.1369400859895533	0.15128494780229906	-1.3521524749314215	0	0
-0.07414768877001499	1.07770376896035	-0.028668913105433565	1.6085208298353817	-0.789344732074051	-0.6489307777766973	-1.2206986576481422	-3.0501289575417414	-0.0021820434454449256	1.108695553624961	-0.31998635186811497	-1.7112420082318103	0	0
-0.0748457215176864	1.1108967912243246	0.015667872031094928	1.6455411874885242	-0.8001735766553706	-0.7082456783326565	0.043421610943210044	-2.4407313554562937	0.04723920600504705	1.0704087242383045	5.794644515546568	-2.7660114430670464	0	0
-0.07455301246363462	1.1445252198186866	0.008147751902587787	1.7082043667259348	-0.8000020396607326	-0.7508245588622406	0.0005578713578671318	-1.8551711233873744	0.2538952064052866	1.0021444548760465	14.373650540230681	-3.803114478384723	0	0
-0.07515844470024433	1.1797474293575216	-0.07601617784513583	1.8045647777057696	-0.8000097692855546	-0.7844540688941004	0.04093582008625558	-1.4890450945706204	0.5573537604523713	0.9081582467290028	15.096972796946076	-6.030941357833861	0	0
-0.07615700641164948	1.2163923269792873	0.01262905435342556	1.841147242761909	-0.8000549307271676	-0.7983808153579588	0.11339993318931092	0.3873247418367573	0.857597002167096	0.758358253341215	14.992813003482814	-8.931167233162268	0	0
-0.07473719841734269	1.2531855745433336	0.16575558841214846	1.8327179164411136	-0.8000481586982646	-0.7589523770315356	0.012082368854064702	3.6976348763841242	1.1679454493085597	0.5307812502261688	15.438145634504162	-13.957928098107807	0	0
-0.07078439497893577	1.2880490099764965	0.20216650171261336	1.7477291820639065	-0.7756086779376545	-0.6303635762501996	5.311134454912974	8.638220746777362	1.4059462330205763	0.16514849592433034	-1.4806801363752364	-21.24064786326418	0	0
-0.07364855754744909	1.3271028299234746	-0.4464050108763315	2.180256444522029	-0.7272272810953	-0.6030585221068154	0.282362913670763	-6.3629685322494	1.400045651431026	0.06411165883823333	-0.011467455867360588	11.945285640015015	0	0
-0.08619377234920078	1.3715262923875997	-0.665302177188817	2.151256166467701	-0.7530638210430345	-0.7938782821373014	-2.1328318370562873	-11.114011808726985	1.4013664282177052	0.40780005779073747	-0.34004103482521764	19.33667711597474	0	0
-0.09354617283789346	1.4089645638056592	-0.39440424481238423	1.8148819709014692	-0.8004099059171805	-0.8000631436200418	-3.3886668788556977	0.015164364353442625	1.4001100301437708	0.40695995801559537	-0.026944245576260517	-4.780495722835478	0	0
-0.10007322007373569	1.4419425975967741	-0.31071532874203694	1.5544135711788478	-0.7974498562571979	-0.8000075785295344	1.2789766379004999	0.001903018588240754	1.4004241055500541	0.337896600728107	-0.10526397572598456	-2.740891672771996	0	0
-0.10617937976901834	1.4720535881672716	-0.2236718612503461	1.5138646126164552	-0.7775726770875009	-0.8000027407915908	-3.9543992407353654	-0.0009905042250095697	1.3323807722761742	0.2787163707353715	-0.01706420024588562	-2.597688466277243	0	0
-0.0997160813269671	1.4975930635920962	0.5404303786871427	1.2292697163966964	-0.8000140179966833	-0.7997130056787167	0.11124708370902611	-3.0454962343062726	1.2570654624838902	0.2992156164415469	-5.928837920629818	8.738634183829953	0	0
-0.08613292730445318	1.5208514016930976	0.6655315729538451	1.1891885607663544	-0.7833979645344797	-0.800043222372393	1.0857516193383703	0.011050833536282974	1.1218913242300061	0.48975955205684407	-7.537854040125651	13.51599100782171	0	0
-0.0727621132679764	1.5449047837866559	0.6444836043022746	1.241180772334193	-0.7548569419582227	-0.7999377854132304	1.6920094383430493	0.06740466934506062	0.9567616413973798	0.7788516933116894	-9.2737050095056	15.154873568071448	0	0
-0.061238128626557226	1.5705465598453747	0.5024812905903199	1.3079958250829569	-0.7156927229369074	-0.799915759113949	2.3988325463279225	0.14122971714041602	0.7247248158554598	1.0816301371580996	-14.802591072219492	15.033958305158313	0	0
-0.054851975818377766	1.597687423045445	0.1627366450081326	1.4003921551561032	-0.6930944503596308	-0.800058020307822	0.05753929526846053	0.01511403576804421	0.42237421531995345	1.388889835726169	-15.40977241725148	15.444844155643237	0	0
-0.049643547361593245	1.6241357384569275	0.11913973986928511	1.3680801986800537	-0.7061835839419297	-0.6906176874634617	-1.9980834043259499	5.563943373892058	0.11808089389329268	1.32520814487218	-14.772858527170142	-7.811550057741275	0	0
-0.05088297627288935	1.6526753189561343	0.14330678986221873	1.1897477782553518	-0.7996377883760752	-0.5830674134644971	0.2806713306924318	6.779326210831454	-0.0064297841745499795	1.0858140545430626	3.290208225173401	-15.96394314858765	0	0
-0.048005928973351174	1.679267983134967	0.1991102269721729	1.4759442312761153	-0.7933428323579736	-0.53633028951102	-0.5365220921438839	-1.4414058622898784	-0.0020537534465638885	0.883982622710155	-0.19148094766608692	-3.2639411193908963	0	0
-0.0448548914513568	1.710085315227311	0.20878208184650646	1.5053542016996966	-0.8001454762228368	-0.565542237678458	0.0349931890963432	-0.7758177330777329	0.04728635960781169	0.8062686332253257	5.991340495732691	-4.55407464238805	0	0
-0.04096362869605813	1.7412087662360456	0.1944123274951075	1.5775807364681553	-0.8000017875035326	-0.5738521615445684	0.0003547787879194077	0.20126485051278065	0.25821015860323815	0.6867839525741903	14.598392290480348	-7.1992227949499625	0	0
-0.03762415845081394	1.7734206412886786	0.11627894280875817	1.6330403486066052	-0.799943701101542	-0.5590563965488782	0.061841623782090634	1.2426889870000337	0.5661139553673564	0.5238357859660638	15.351711600936893	-9.57798633733223	0	0
-0.03834056362008029	1.8067046973111884	-0.1826891296715756	1.7001574983290535	-0.8000354273427988	-0.5307110138952034	0.04248004526575192	0.6630537477027489	0.8739182396062235	0.24997760418176185	15.287669553106523	-14.811735649218052	0	0
-0.0451522589080529	1.8412468822933172	-0.4996808534103662	1.7783648190013657	-0.7998144060716079	-0.5238667553482035	0.06283082073654314	-3.2182208070412077	1.1801530098868724	-0.0021633407526655546	15.201150624897394	0.04086785618892019	0	0
-0.05476262752521236	1.8749886379112741	-0.4336460498943789	1.6044168587221697	-0.7722578653892409	-0.5575578992237986	4.95597117554071	-0.1918461443682269	1.402495478004755	-0.0020014721024708138	-1.280451550306549	0.00045638349570925607	0	0
-0.06721847878655107	1.908792983154415	-0.8092225348072114	1.7890919481125718	-0.7147014014953541	-0.5835824357509907	1.2582636644099408	-2.5602149323414283	1.4000393992691835	-0.0016268075940200077	-0.009803187239306954	-0.3333186407473492	0	0
-0.0866435226882685	1.946251309504438	-1.01027855709339	1.845482308294833	-0.699945684254045	-0.7273769954832634	1.0653684450881125	-10.671748732758285	1.331990513753838	0.17695125600433315	-7.752914119340534	16.445120622803763	0	0
-0.10247664543168211	1.982649364938443	-0.5839219165920343	1.7567444729901842	-0.7724413003391719	-0.8003919038509331	-5.5885240411961465	0.09662565750060334	1.3037775529816669	0.3157436075432578	2.026982672163352	-6.014611490418738	0	0
-0.09804008363557747	2.00835316315555	0.5140912046135558	1.067548996644686	-0.8000025138950022	-0.779327690246526	0.0007471318265236601	-1.5728481809743975	1.265512131099559	0.24679959682864272	-0.5432511812436723	3.9723365222508367	0	0
-0.08810207507046316	2.028523995111334	0.4868713411758657	0.9609002815020926	-0.7851611764140367	-0.8001484007873385	1.3453617220233998	0.03705977432734436	1.1966749818042173	0.4069765155218974	-7.9939081217142345	10.713467098901793	0	0
-0.07826486076375441	2.047510574375191	0.510003652151827	0.9423208844202987	-0.7622787147048316	-0.8003025996386874	1.1213534579918212	0.07553969168116566	1.0425263497959927	0.6612836274853366	-5.866709458366898	12.402376710213904	0	0
-0.06854475407871222	2.0678451914207447	0.4613115648183133	1.0815347264082464	-0.7387100018175232	-0.7999716373333214	1.339100803037275	-0.05348863095152756	0.9073622502662184	0.9586450704094203	-7.631365577816901	15.310986522185907	0	0
-0.059983300788405594	2.0907957230719707	0.39119219727150356	1.1968424602821712	-0.7070850956449082	-0.800051361734818	1.9439320455153906	0.07459837509508363	0.7286294035032226	1.2646266456289315	-11.525524423826413	15.407575508588199	0	0
-0.051663176781741045	2.114742803974633	0.43504563056330403	1.182406647933414	-0.66646671172425	-0.7500919398094492	1.3444263366576705	4.743963515169633	0.43757618016068367	1.3767906646652799	-14.94597708564882	-4.379419910305483	0	0
-0.04591775422931658	2.139591547034188	0.1489646828112403	1.2969363142109418	-0.6643382949696992	-0.6580480516109528	-0.9814992242814985	4.535987424161415	0.13517860432898754	1.2029915615785738	-15.463728680512546	-12.697964529181775	0	0
-0.0479185565426158	2.1682217870319014	-0.35267720696143146	1.5608735804820961	-0.7824379291909231	-0.5874292811383741	-10.262269364818318	2.072592550531658	0.015156232640835654	0.9067217749681076	2.05628446791032	-15.11732159963793	0	0
-0.04850836366904277	2.2004728832601117	0.26609653357815755	1.4467994197792045	-0.7967640671001703	-0.6175823108637477	1.0544255996509544	-0.4109226390754135	0.05936174647088066	0.7712327739712332	7.527694443353051	-10.095062434569094	0	0
-0.04639528263144609	2.2298843708077016	0.01297878433263929	1.4364546658900252	-0.7999773686486007	-0.6360917494390694	0.05135563542290003	-1.2100912088605826	0.310995504308071	0.6798994106292202	15.213956576351015	-0.35223918128474985	0	0
-0.04445398452889625	2.257008837514833	0.335888335919202	1.3165945832598573	-0.7996041923765684	-0.6066521684828636	-0.22229111847714667	3.0741324998088406	0.6196824329505857	0.566393694943871	15.804746660577933	-10.928388065204325	0	0
-0.03774738278277009	2.2836346158741807	0.19990396366432742	1.362713669510087	-0.8000550570717184	-0.5380827044865057	0.049910366276257064	2.5359768560145115	0.9323754843524616	0.285202903873893	15.528749112287654	-14.750244225474805	0	0
-0.038626544529895425	2.313618059760115	-0.28406766659863153	1.640169322419164	-0.800002435151101	-0.5832722492365994	0.0007381505475144963	-7.413901196811105	1.2413848536890963	0.17293863539218624	15.348279867437963	4.774673510688277	0	0
-0.046847231969587885	2.3461528327529946	-0.5023608133228546	1.5864893019313409	-0.7546042284510195	-0.7598874835186598	4.158973489048154	-9.046639480631727	1.4006680963537361	0.39207608471809685	-0.166897566969733	14.805187005510113	0	0
-0.05265699640635894	2.3728375553488013	-0.3177706793436565	1.2873271124744783	-0.6788608734591293	-0.8000955030650205	2.8954943887029323	0.02587987178830486	1.4007815548598295	0.5732316826579966	-0.19490111153489398	10.229025059684046	0	0
-0.062100419470361316	2.3990100278491253	-0.6205372701119325	1.3515363494413828	-0.6528745656612758	-0.8001153883606236	-0.10929472935337126	-0.16739281994670413	1.4000092967190287	0.8509458393592597	-0.0024040887260590588	15.383920216382778	0	0
-0.07683473965872928	2.4266469841396767	-0.8246259841026261	1.399633067922463	-0.664608722327169	-0.8000577152570161	-0.5166727690150827	0.028503535877757464	1.3410113624704216	1.1544483733751782	-6.958492338264386	15.101377723446445	0	0
-0.09178446083294686	2.4556279143260107	-0.464428042810572	1.4719714339742969	-0.7121189912021366	-0.7806165047343594	-4.665520857003177	5.693112336573323	1.241468679289408	1.4061664586542904	1.93751975744821	-2.294271427885587	0	0
-0.10144336621367432	2.4864647145082914	0.007150371684820208	1.357177902915382	-0.8033246898067059	-0.6961741573904252	0.4045681699933529	-3.1343001555729355	1.2674359666313775	1.3259088963404784	-5.62984264614623	0.6685701523496927	0	0
-0.08673182251490054	2.510063156015784	0.7939864684463299	1.2571516570381178	-0.7864629041506976	-0.7039252197482613	1.249199092022448	0.008526218071705175	1.125812915957698	1.199267543449472	-8.388336800208753	-7.600449793866511	0	0
-0.07495038355251792	2.539082637702831	0.33780796743990243	1.6348156666013132	-0.7741786822778778	-0.7898340050554671	-0.1956096424001029	-9.147210529320319	0.9475474652604268	1.2127430394955585	-8.7051833765249	9.802748702499608	0	0
-0.06427038592751497	2.567276286010511	0.6210625101672421	1.246312418017826	-0.8001095636348081	-0.7487381631252727	0.02708603719160077	4.104130193930131	0.8391615675119635	1.1224299465156529	-3.235767267031504	-11.275327424539121	0	0
-0.054152567239216444	2.592741652312917	0.38905287440804937	1.2786517490966884	-0.800001285739107	-0.6635805901528826	0.00020178429372959446	3.3507061194795202	0.8664483331194939	0.8363137641958795	5.351532882067875	-14.84805661587889	0	0
-0.04742391296489217	2.6195667691678093	0.2682640589721628	1.373980693069761	-0.8000239045712023	-0.6277882013601959	0.0059248469422690415	1.652422902194149	1.0599533633160272	0.6411950133868194	13.621668147573503	-9.254418203278963	0	0
-0.04719568840194544	2.6493624683951866	-0.2648450952718742	1.608476332747211	-0.8001395010110013	-0.6865594636419576	0.03502155045349266	-8.015233819119992	1.3623674339772105	0.6478468755515596	15.185917737465703	10.48228959422146	0	0
-0.048121312778342314	2.6771568883786077	0.054821161008366884	1.2649599993452136	-0.7091215716613695	-0.7994203789484997	4.638453012197043	1.4523262465876627	1.4008014605144314	0.7494004402796239	-0.20106459889837147	-7.502804671322096	0	0
-0.052046582124708536	2.7049478178687067	-0.23276921628234043	1.4151505897062817	-0.6538946420880265	-0.7995703649671535	2.2875648253950343	0.9369622914929745	1.3999726986500258	0.6776856035443419	-0.21888117346853275	0.14831522014220713	0	0
-0.06044851155719251	2.733547828486996	-0.5503958839220195	1.4918390319591233	-0.6545219885256817	-0.7893274069303784	-1.4153531531575156	0.8390198496731421	1.400000879576785	0.6118407079393986	-0.00015758948154620533	-7.690937824086915	0	0
-0.07425060972733537	2.764352801154466	-0.7043788869398241	1.4958275701713517	-0.6919074028951009	-0.8000635133933658	-1.384457595966028	0.016179331435925797	1.3353508717370541	0.5469557818787276	-7.733120498322489	0.05068057690462173	0	0
-0.08631787760648343	2.795487023694069	-0.3838992826294504	1.615680591587972	-0.7777291026035265	-0.8000920583155686	-7.399120182103927	0.023126786223862522	1.2917717512357774	0.505179559674616	4.527895040938867	-6.247152760470856	0	0
-0.08823487746729373	2.823258517381984	-0.03872017018436292	1.3923916935404175	-0.7690569211670226	-0.8000410346572426	2.9539662618342835	0.01072633984942812	1.1723115027485749	0.4748579342810828	-12.6230254532826	0.04406698106724325	0	0
-0.08424038945404995	2.8501261173716195	0.2375001850934542	1.3433225156431134	-0.788910709383944	-0.8000100172072582	-0.6367588426278018	0.0007966241022755519	1.0871911918865322	0.5344926028741623	-4.957967029763573	3.7409894191260515	0	0
-0.07861849443475577	2.8770834061396933	0.30287403423208265	1.3630139511287096	-0.7930176249803456	-0.8000015126390982	0.17301173316578436	0.0006020564867486658	0.9723636195923344	0.654842000821013	-6.978674946449072	8.738783484723513	0	0
-0.07341662972579438	2.904889159889535	0.2029712175317913	1.4124766684304935	-0.7847057911706896	-0.7999392366499265	0.7601120266884851	0.11696215672065263	0.8029055456813996	0.9122530709606558	-11.084704742530445	15.317766333802881	0	0
-0.07219452376445913	2.9336339167493635	-0.10074714062591705	1.4785709712950947	-0.7723716137445873	-0.800059772568285	-0.43280406808710387	-0.15780682949056862	0.5157123991212913	1.2199211069058418	-14.76220575463937	15.515436287481315	0	0
-0.07633403411521508	2.963727896179196	-0.21591635672263618	1.4832643077553325	-0.8008670743069022	-0.7747863355022933	-2.161413961575354	4.145885978575551	0.21181938056291472	1.3952259184324314	-15.47927023689423	-3.2205009647717757	0	0
